Attributes,close,close,close,close,close,close,high,high,high,high,high,high,low,low,low,low,low,low,open,open,open,open,open,open,volume,volume,volume,volume,volume,volume
Symbols,bel20,aex,cac,omxs,smi,dax,bel20,aex,cac,omxs,smi,dax,bel20,aex,cac,omxs,smi,dax,bel20,aex,cac,omxs,smi,dax,bel20,aex,cac,omxs,smi,dax
2015-07-28,3719.4,485.77,4977.32,1588.22,9275.72,11173.91,3726.25,487.51,4997.15,1594.86,9275.72,11242.43,3684.34,482.31,4937.65,1578.4,9187.8,11068.31,3704.61,484.73,4958.46,1587.58,9221.11,11129.91,16642372.0,,115426240.0,65385752.0,42011988.0,75648987.0
2015-07-29,3719.38,489.29,5017.44,1597.86,9387.97,11211.85,3734.42,490.46,5021.44,1603.32,9388.26,11253.56,3701.26,484.92,4970.28,1583.08,9299.7,11123.25,3724.24,488.05,5006.01,1596.73,9309.26,11249.3,16019387.0,,122037816.0,60095664.0,45605744.0,72184284.0
2015-07-30,3726.85,495.17,5046.42,1603.5,9397.69,11257.15,3732.87,495.56,5061.53,1609.38,9442.84,11313.27,3704.45,491.35,5000.97,1592.19,9351.08,11140.65,3729.72,493.48,5049.24,1605.84,9404.3,11305.46,20805308.0,,150493792.0,59643540.0,41017496.0,96920791.0
2015-07-31,3762.64,495.23,5082.61,1603.5,9428.17,11308.99,3762.64,496.64,5083.64,1615.64,9428.17,11308.99,3736.28,491.84,5035.38,1600.45,9367.47,11173.17,3759.96,496.31,5063.47,1606.61,9405.81,11271.31,14745234.0,,121244824.0,58374416.0,40418708.0,85130575.0
2015-08-03,3799.34,500.43,5120.52,1615.64,9468.97,11443.72,3802.88,501.52,5125.71,1621.73,9501.02,11460.4,3766.9,495.4,5066.15,1610.49,9438.32,11248.27,3769.88,495.4,5076.8,1615.44,9441.31,11295.5,13813776.0,,105495816.0,53741748.0,32232208.0,80392758.0
2015-08-04,3801.21,500.02,5112.14,1618.28,9480.2,11456.07,3804.0,500.84,5114.63,1618.28,9496.2,11476.9,3778.11,496.98,5075.88,1606.54,9435.27,11380.81,3796.6,500.14,5114.63,1616.57,9458.54,11408.23,12743501.0,,124432424.0,55724180.0,32800332.0,68762836.0
2015-08-05,3831.25,503.48,5196.73,1627.42,9526.79,11636.3,3843.07,504.0,5202.76,1630.01,9537.9,11655.74,3811.26,499.78,5134.37,1615.63,9473.58,11497.92,3811.66,501.73,5135.31,1615.63,9506.0,11503.21,12794280.0,,126267632.0,68046568.0,41726824.0,76082519.0
2015-08-06,3841.48,501.23,5192.11,1621.57,9457.99,11585.1,3853.21,503.22,5217.8,1627.48,9517.99,11669.86,3834.91,500.49,5177.95,1619.42,9454.74,11574.97,3847.55,501.72,5186.55,1626.55,9502.07,11605.59,11174619.0,,88247080.0,54035968.0,32926372.0,69557554.0
2015-08-07,3797.04,496.61,5154.75,1612.28,9408.27,11490.83,3835.61,500.09,5190.35,1622.94,9452.64,11582.9,3796.49,496.39,5152.89,1612.28,9400.76,11484.85,3835.61,499.29,5187.87,1621.35,9441.55,11561.37,15071151.0,,95705744.0,50275224.0,29820194.0,62073813.0
2015-08-10,3808.97,500.04,5195.41,1636.54,9510.78,11604.78,3815.66,500.12,5197.65,1636.63,9517.55,11618.3,3776.19,492.18,5133.63,1608.27,9372.67,11431.76,3814.09,499.24,5179.84,1621.35,9431.76,11545.63,10874998.0,,77668888.0,76081504.0,29809542.0,61246035.0
2015-08-11,3750.84,494.36,5099.03,1614.72,9424.41,11293.65,3797.0,499.55,5184.21,1638.12,9501.99,11561.0,3749.09,493.85,5094.48,1611.61,9411.85,11278.71,3795.12,499.32,5184.21,1633.82,9474.85,11548.0,19887768.0,,102144816.0,97132360.0,36752940.0,87067969.0
2015-08-12,3637.13,477.42,4925.43,1575.04,9183.88,10924.61,3726.41,488.41,5051.72,1604.03,9352.17,11153.64,3628.93,475.31,4907.33,1573.12,9143.73,10892.88,3726.31,488.41,5051.49,1604.03,9350.59,11151.72,21201388.0,,153575872.0,99474432.0,58872184.0,120520391.0
2015-08-13,3672.35,476.99,4986.85,1594.15,9325.21,11014.63,3705.31,484.14,5023.94,1599.61,9385.66,11153.96,3664.88,475.77,4972.58,1586.29,9308.31,10980.86,3682.06,483.56,5006.01,1597.39,9315.25,11098.17,13649308.0,,98616560.0,69655800.0,45757964.0,88821098.0
2015-08-14,3648.08,473.89,4956.47,1586.83,9346.56,10985.14,3691.86,479.63,5017.22,1598.29,9386.82,11093.07,3642.14,471.85,4940.73,1583.34,9319.97,10911.19,3674.89,477.05,4987.06,1594.88,9330.49,11010.5,12187751.0,,77969536.0,65959248.0,33643832.0,69223783.0
2015-08-17,3647.06,474.3,4984.83,1592.81,9390.46,10940.33,3680.8,479.21,5025.71,1603.68,9418.44,11113.79,3620.46,469.4,4923.01,1578.41,9326.62,10818.71,3670.31,477.42,4996.76,1598.69,9397.73,11044.75,12244729.0,,83189616.0,69726224.0,28906486.0,71128329.0
2015-08-18,3656.13,479.01,4971.25,1583.53,9383.6,10915.92,3664.03,480.85,5000.28,1592.84,9415.54,10976.04,3638.87,473.15,4956.12,1580.39,9364.44,10883.11,3641.59,474.05,4972.79,1587.08,9392.03,10916.71,12652736.0,,69178576.0,60432528.0,25762938.0,60549690.0
2015-08-19,3597.43,469.24,4884.1,1553.51,9251.6,10682.15,3647.06,476.87,4949.12,1576.86,9358.76,10848.84,3597.43,468.68,4884.1,1553.27,9247.3,10681.36,3643.31,476.2,4939.3,1576.86,9339.82,10819.85,11931623.0,,94503200.0,82169728.0,35488992.0,84620654.0
2015-08-20,3544.02,459.17,4783.55,1534.39,9104.71,10432.19,3605.17,468.8,4882.11,1553.54,9236.71,10654.55,3537.73,458.17,4774.87,1532.97,9090.55,10400.99,3585.66,468.0,4867.45,1546.82,9227.63,10593.28,15640604.0,,119904720.0,89187312.0,50396524.0,110741995.0
2015-08-21,3437.23,442.87,4630.99,1495.36,8798.57,10124.52,3535.81,456.84,4775.72,1530.71,9037.29,10437.28,3437.23,442.87,4630.99,1495.36,8798.57,10124.52,3494.88,451.18,4704.27,1516.19,8952.96,10228.7,21435354.0,,161420288.0,118283072.0,66200584.0,157939616.0
2015-08-24,3265.59,419.68,4383.46,1428.08,8468.89,9648.43,3352.83,431.75,4540.13,1471.65,8633.15,9935.53,3175.25,401.87,4230.49,1405.01,8155.1,9338.2,3318.46,427.22,4465.48,1451.78,8499.27,9805.72,40668812.0,,333291552.0,223030128.0,122085008.0,294378197.0
2015-08-25,3392.12,436.68,4564.86,1483.35,8758.79,10128.12,3405.54,440.73,4596.24,1487.26,8816.05,10185.88,3296.09,423.16,4431.83,1440.98,8532.81,9748.92,3304.64,425.66,4458.09,1446.86,8569.0,9816.59,28889648.0,,228492016.0,170840064.0,80905880.0,213162892.0
2015-08-26,3346.19,428.73,4501.05,1458.2,8548.75,9997.43,3406.63,438.85,4582.21,1490.48,8729.94,10159.99,3311.58,422.76,4430.75,1444.63,8529.63,9853.12,3369.39,430.46,4499.23,1465.87,8621.59,9956.85,20541650.0,,161076192.0,108430288.0,77227616.0,139035148.0
2015-08-27,3443.67,443.36,4658.18,1502.86,8812.58,10315.62,3458.42,445.85,4686.67,1505.88,8830.09,10382.95,3404.45,437.2,4589.52,1485.67,8724.27,10222.04,3415.01,440.21,4612.27,1494.49,8758.1,10271.33,19657284.0,,157714528.0,116718528.0,58055348.0,108343522.0
2015-08-28,3461.33,445.96,4675.13,1509.71,8785.1,10298.53,3461.33,446.06,4675.13,1509.71,8856.05,10336.92,3419.03,440.4,4624.11,1490.47,8681.12,10186.07,3457.88,445.29,4663.98,1506.84,8848.53,10335.92,14614660.0,,105307064.0,84008592.0,51742848.0,78726501.0
2015-08-31,3463.12,445.03,4652.95,1501.07,8824.56,10259.46,3467.77,446.03,4657.76,1504.55,8830.71,10273.5,3436.11,440.39,4608.62,1486.61,8728.29,10132.15,3459.2,442.39,4636.44,1502.83,8745.13,10200.98,12858712.0,,92846336.0,61365372.0,36051608.0,78175031.0
2015-09-01,3387.69,433.53,4541.16,1469.87,8621.27,10015.57,3439.5,441.55,4599.23,1489.07,8749.65,10119.53,3364.99,430.03,4499.49,1460.67,8565.87,9928.65,3434.23,439.95,4586.33,1487.27,8747.31,10073.74,16088198.0,,142604736.0,100980560.0,57525856.0,119366680.0
2015-09-02,3410.4,433.56,4554.92,1471.51,8626.34,10048.05,3437.6,438.26,4599.76,1486.13,8714.72,10122.27,3381.35,429.68,4517.81,1464.41,8591.0,9962.25,3410.41,434.63,4558.0,1477.39,8668.89,10060.31,14626870.0,,106409824.0,81923720.0,43915408.0,92312335.0
2015-09-03,3454.98,444.55,4653.79,1500.21,8775.64,10317.84,3473.83,447.98,4692.3,1506.53,8815.4,10380.36,3421.66,437.35,4589.98,1479.13,8700.26,10145.73,3446.31,438.52,4601.75,1487.9,8726.34,10161.36,20746712.0,,140057696.0,100271808.0,45545764.0,118777973.0
2015-09-04,3398.66,432.94,4523.08,1461.46,8652.35,10038.04,3442.17,440.86,4611.05,1486.05,8721.65,10216.17,3386.7,430.46,4500.95,1459.49,8611.57,9996.16,3440.93,440.8,4607.91,1485.48,8700.32,10216.17,19081696.0,,137416224.0,91321664.0,47103572.0,137385471.0
2015-09-07,3411.58,435.5,4549.64,1471.75,8705.53,10108.61,3437.85,439.34,4587.59,1479.88,8745.29,10184.57,3394.95,434.32,4524.99,1466.2,8666.04,10055.14,3423.83,437.17,4563.85,1473.45,8713.12,10148.8,9499665.0,,69169864.0,45544520.0,26517088.0,56074307.0
2015-09-08,3451.23,439.48,4598.26,1488.88,8760.95,10271.36,3488.07,445.35,4655.08,1499.47,8845.28,10371.9,3427.81,437.6,4575.61,1480.67,8746.49,10198.45,3427.81,438.08,4581.66,1482.96,8746.68,10198.6,14653989.0,,103056432.0,75397488.0,40970316.0,99156012.0
2015-09-09,3495.01,444.26,4664.59,1507.15,8871.92,10303.12,3538.99,451.41,4733.05,1524.23,8963.86,10512.61,3490.06,443.9,4662.88,1505.99,8853.68,10301.18,3517.84,449.49,4707.41,1518.5,8902.32,10489.29,15831714.0,,114519408.0,95885248.0,47326288.0,99939921.0
2015-09-10,3465.58,436.21,4596.53,1494.35,8778.76,10210.44,3497.18,443.19,4665.83,1505.66,8902.56,10326.53,3449.75,433.75,4584.29,1487.91,8766.03,10157.37,3473.76,439.8,4615.72,1495.05,8824.53,10216.02,18574248.0,,114826336.0,96653136.0,44225016.0,104453643.0
2015-09-11,3434.17,430.23,4548.72,1488.41,8772.44,10123.56,3472.01,437.84,4618.59,1499.12,8799.6,10243.4,3423.32,429.68,4545.14,1484.18,8696.94,10079.03,3472.01,437.84,4618.59,1498.36,8785.24,10243.4,13701828.0,,97934208.0,75172304.0,35947504.0,83247524.0
2015-09-14,3413.06,427.88,4518.15,1467.73,8686.17,10131.74,3469.36,435.55,4596.75,1491.82,8851.72,10225.37,3406.91,426.68,4513.5,1462.76,8683.22,10084.87,3439.13,430.79,4554.71,1489.02,8781.55,10112.9,11293424.0,,103396568.0,97380792.0,37934000.0,77501868.0
2015-09-15,3423.34,432.15,4569.37,1469.08,8790.44,10188.13,3434.47,434.25,4591.47,1475.11,8808.2,10244.86,3383.11,425.27,4502.21,1450.57,8682.6,10070.16,3414.61,428.74,4529.96,1467.72,8706.26,10154.76,15843043.0,,105355320.0,81057672.0,45359724.0,141958396.0
2015-09-16,3479.95,438.5,4645.84,1483.66,8871.17,10227.21,3504.95,439.11,4653.34,1490.56,8881.73,10336.2,3448.78,435.22,4604.08,1477.59,8814.98,10173.96,3451.86,435.83,4610.16,1480.05,8854.72,10288.39,18237558.0,,102324376.0,80255424.0,46740360.0,122166413.0
2015-09-17,3466.96,437.63,4655.14,1486.46,8849.43,10229.58,3491.12,441.57,4665.99,1488.7,8891.63,10273.27,3464.21,436.66,4629.2,1480.37,8809.53,10208.51,3489.45,440.66,4660.17,1486.38,8889.98,10269.32,13714349.0,,95295800.0,94306032.0,42955272.0,120023685.0
2015-09-18,3418.37,427.32,4535.85,1453.11,8739.22,9916.16,3464.7,434.98,4623.1,1478.69,8811.75,10180.55,3387.32,422.89,4495.05,1446.98,8677.36,9861.51,3459.87,434.98,4623.1,1478.66,8777.9,10177.58,28541864.0,,256556576.0,122492584.0,120971056.0,284561608.0
2015-09-21,3446.42,432.8,4585.5,1462.66,8782.27,9948.51,3462.99,435.13,4605.26,1467.57,8854.25,10000.62,3411.28,426.68,4526.28,1443.74,8690.78,9785.11,3418.08,426.68,4526.28,1449.17,8697.97,9837.13,14724980.0,,106189408.0,83662816.0,41048104.0,115163342.0
2015-09-22,3346.05,419.98,4428.51,1425.39,8475.47,9570.66,3449.93,432.87,4582.92,1455.87,8705.0,9974.8,3341.11,419.3,4415.97,1424.53,8471.91,9558.96,3447.65,432.73,4582.92,1440.85,8693.48,9974.41,18325412.0,,163532064.0,138372512.0,59152224.0,154642433.0
2015-09-23,3354.85,419.12,4432.83,1421.5,8447.68,9612.62,3381.28,425.39,4488.27,1432.38,8546.32,9712.46,3322.51,417.48,4400.42,1416.92,8447.68,9492.86,3343.51,419.51,4427.79,1423.14,8492.9,9578.1,14868196.0,,148334400.0,84696368.0,46576264.0,116043338.0
2015-09-24,3298.02,409.86,4347.24,1381.87,8278.07,9427.64,3363.88,420.78,4455.05,1424.2,8449.29,9707.69,3280.65,406.64,4309.42,1378.94,8260.41,9362.28,3354.8,418.75,4434.7,1422.86,8442.25,9599.91,19794002.0,,177669632.0,138068480.0,59246384.0,156737932.0
2015-09-25,3378.52,422.8,4480.66,1418.47,8505.94,9688.53,3393.75,425.04,4514.42,1421.63,8550.64,9745.77,3337.79,415.99,4413.71,1401.05,8396.04,9585.33,3342.05,416.82,4423.12,1401.05,8406.58,9594.53,17764166.0,,138296400.0,102417848.0,50132592.0,124073040.0
2015-09-28,3317.89,412.32,4357.05,1389.38,8381.22,9483.55,3387.82,422.99,4470.07,1416.08,8537.24,9677.25,3317.83,411.28,4337.28,1389.38,8381.22,9479.4,3376.14,421.22,4452.24,1414.92,8516.06,9633.68,16359758.0,,138568144.0,92629400.0,46473040.0,106339020.0
2015-09-29,3296.76,412.11,4343.73,1391.88,8323.48,9450.4,3327.1,414.96,4377.22,1403.3,8365.46,9536.63,3271.84,405.01,4278.57,1369.29,8244.6,9325.05,3284.31,406.48,4297.19,1374.58,8289.23,9346.04,16844324.0,,153170016.0,117661872.0,54734928.0,116110145.0
2015-09-30,3344.5,421.14,4455.29,1416.89,8513.41,9660.44,3358.71,422.96,4474.72,1423.83,8537.68,9732.54,3324.26,418.25,4413.08,1407.34,8428.07,9596.95,3340.04,419.64,4433.76,1415.02,8449.32,9674.61,17793976.0,,165315472.0,119541296.0,52628576.0,113184226.0
2015-10-01,3327.19,418.83,4426.54,1404.45,8510.56,9509.25,3397.44,428.11,4528.16,1435.98,8646.18,9788.27,3316.86,416.83,4408.12,1399.34,8492.49,9471.36,3368.86,426.77,4518.03,1432.4,8620.46,9757.04,19132192.0,,153886320.0,114603168.0,47361120.0,115443642.0
2015-10-02,3342.93,422.58,4458.88,1412.86,8515.52,9553.07,3384.09,428.97,4518.39,1429.38,8624.44,9667.54,3291.95,415.52,4386.1,1396.2,8420.18,9396.34,3356.17,423.18,4472.5,1416.66,8569.18,9606.59,17999832.0,,148437440.0,112089912.0,44248904.0,126685608.0
2015-10-05,3438.17,436.9,4616.9,1456.97,8740.83,9814.79,3445.84,438.03,4631.84,1456.97,8762.88,9854.77,3379.49,428.98,4528.02,1429.65,8631.99,9647.17,3389.25,430.49,4543.07,1434.95,8643.83,9691.65,16738578.0,,146534048.0,103227520.0,47285528.0,121330221.0
2015-10-06,3447.09,440.72,4660.64,1457.15,8761.68,9902.83,3465.06,443.26,4684.79,1464.58,8805.33,9957.92,3418.66,434.43,4589.29,1441.35,8702.1,9730.41,3433.51,437.57,4610.43,1457.38,8754.95,9804.42,13662433.0,,137140928.0,95811328.0,43502052.0,99016953.0
2015-10-07,3440.02,440.59,4667.34,1452.01,8639.03,9970.4,3487.3,446.47,4730.3,1471.64,8772.39,10093.1,3434.72,439.35,4654.28,1452.01,8630.99,9932.42,3465.85,443.31,4680.85,1459.26,8768.52,9968.56,18468176.0,,159509328.0,106585024.0,57013936.0,118894068.0
2015-10-08,3436.18,442.08,4675.91,1464.49,8674.17,9993.07,3452.6,442.18,4687.19,1464.99,8718.09,10027.42,3419.63,438.77,4643.92,1447.36,8636.38,9911.05,3440.26,440.39,4657.24,1448.42,8676.79,9942.78,13541288.0,,113110856.0,90922168.0,51218144.0,103509105.0
2015-10-09,3442.77,441.65,4701.39,1483.74,8680.21,10096.6,3464.58,446.82,4737.69,1490.2,8758.97,10146.88,3431.65,440.31,4693.25,1474.0,8666.07,10049.39,3461.38,446.54,4723.28,1477.28,8729.32,10100.78,14521239.0,,133594064.0,104168272.0,45155248.0,105247172.0
2015-10-12,3420.95,440.05,4688.7,1481.43,8706.11,10119.83,3457.64,443.36,4713.41,1504.6,8722.93,10187.09,3408.49,438.61,4663.34,1472.52,8641.87,10057.59,3453.08,442.57,4705.22,1488.08,8691.37,10128.49,13135222.0,,98953408.0,81913344.0,35558196.0,105142516.0
2015-10-13,3396.55,438.25,4643.38,1460.11,8654.64,10032.82,3421.03,439.19,4667.51,1483.47,8692.24,10107.86,3372.72,433.09,4598.11,1452.79,8593.33,9939.96,3421.03,438.99,4667.51,1483.29,8686.39,10106.67,16641503.0,,120484920.0,89449552.0,44892336.0,102166149.0
2015-10-14,3377.02,434.32,4609.03,1442.75,8573.31,9915.85,3408.19,438.24,4660.43,1455.06,8644.13,10036.23,3363.22,431.23,4580.84,1441.29,8559.26,9890.46,3380.03,433.57,4608.42,1451.66,8600.72,9948.49,18883624.0,,117315152.0,97191520.0,40408032.0,98815533.0
2015-10-15,3399.62,443.7,4675.29,1453.87,8653.35,10064.8,3404.42,445.03,4683.75,1453.87,8662.74,10088.47,3383.73,439.08,4622.45,1441.76,8581.17,9957.39,3401.54,440.31,4651.77,1444.2,8610.95,9999.64,16142192.0,,113311328.0,150491344.0,38480616.0,91564763.0
2015-10-16,3425.61,447.86,4702.79,1452.36,8715.73,10104.43,3435.99,448.34,4718.91,1469.71,8743.06,10166.79,3409.14,445.49,4680.22,1444.88,8645.06,10058.53,3413.07,446.81,4702.56,1463.95,8651.67,10128.81,14137087.0,,112325872.0,112640344.0,57539544.0,100189461.0
2015-10-19,3439.42,449.31,4704.07,1458.01,8705.66,10164.31,3454.0,452.22,4744.97,1466.74,8788.69,10205.03,3425.35,447.33,4684.52,1452.21,8697.71,10084.61,3426.62,447.38,4697.52,1452.62,8716.72,10084.61,9977754.0,,88462056.0,84086592.0,35164696.0,68180265.0
2015-10-20,3434.0,447.27,4673.81,1466.67,8650.02,10147.68,3460.37,449.8,4711.95,1471.82,8724.55,10194.53,3423.44,444.99,4649.98,1449.55,8638.76,10080.19,3439.46,449.09,4708.19,1463.83,8702.14,10174.8,13101807.0,,96111856.0,112363200.0,40348720.0,69314641.0
2015-10-21,3427.15,449.78,4695.1,1452.09,8602.12,10238.1,3449.86,451.43,4716.57,1463.14,8666.01,10277.59,3418.53,444.84,4642.94,1443.16,8579.61,10107.92,3445.83,448.76,4691.37,1460.31,8666.01,10185.42,14676255.0,,107685040.0,121074824.0,47136760.0,72186987.0
2015-10-22,3462.3,457.97,4802.18,1484.47,8788.92,10491.97,3470.41,459.11,4816.99,1485.67,8798.8,10508.25,3405.06,447.43,4670.1,1434.72,8622.08,10194.74,3407.11,448.17,4675.15,1449.29,8628.56,10213.01,17991596.0,,159262768.0,128618856.0,51892376.0,110836745.0
2015-10-23,3521.52,465.05,4923.64,1506.59,8910.52,10794.54,3531.62,468.64,4947.02,1514.85,8942.42,10847.47,3478.35,460.93,4840.32,1486.1,8816.75,10586.96,3483.11,461.9,4840.32,1490.38,8834.37,10610.33,19865912.0,,168459104.0,143131888.0,55740632.0,120121429.0
2015-10-26,3526.03,462.87,4897.13,1506.16,8907.86,10801.34,3536.44,466.15,4924.24,1515.23,8952.49,10863.09,3503.85,461.56,4881.05,1499.29,8889.06,10756.83,3517.19,463.49,4908.33,1506.49,8913.89,10791.18,11741562.0,,101152632.0,85347816.0,32717712.0,75352127.0
2015-10-27,3513.69,458.43,4847.07,1487.03,8849.92,10692.19,3542.87,463.8,4896.46,1504.08,8894.38,10807.41,3511.13,458.43,4847.07,1485.72,8806.35,10692.19,3519.23,462.59,4885.09,1503.08,8842.84,10761.37,13409103.0,,110995920.0,84011544.0,37414128.0,83819794.0
2015-10-28,3579.36,463.21,4890.58,1499.64,8932.64,10831.96,3581.49,464.29,4907.84,1503.22,8942.3,10848.41,3526.87,458.73,4848.5,1482.03,8840.71,10691.63,3528.79,459.51,4857.85,1490.96,8860.15,10728.16,13292493.0,,110846256.0,82410440.0,38584304.0,79923370.0
2015-10-29,3587.02,462.99,4885.82,1495.86,8957.27,10800.84,3604.92,464.77,4899.84,1505.98,8969.06,10886.98,3567.09,460.26,4841.39,1484.18,8903.85,10741.14,3603.54,463.81,4892.88,1505.98,8966.85,10867.19,14339452.0,,194541232.0,90237864.0,40722108.0,126302220.0
2015-10-30,3600.2,462.12,4897.66,1499.23,8938.65,10850.14,3611.09,464.96,4909.16,1508.45,8984.54,10850.58,3575.52,458.27,4865.16,1496.52,8911.54,10748.7,3594.37,464.17,4895.03,1498.29,8984.54,10842.52,13396036.0,,126669936.0,42945008.0,38299400.0,92030902.0
2015-11-02,3624.18,464.58,4916.21,1502.44,8936.08,10950.67,3632.1,465.57,4936.85,1509.7,8955.8,10977.18,3571.56,457.84,4845.12,1480.29,8890.75,10744.37,3571.56,457.84,4848.86,1487.47,8892.68,10749.98,14266897.0,,117385824.0,80829760.0,32252828.0,95950644.0
2015-11-03,3609.8,466.85,4936.18,1507.45,8935.5,10951.15,3625.79,466.85,4936.18,1508.68,8937.01,10972.28,3600.62,464.08,4895.84,1496.13,8886.92,10883.94,3620.71,465.59,4920.02,1506.04,8920.24,10945.35,13912274.0,,110184448.0,76523736.0,48624652.0,84574475.0
2015-11-04,3609.71,468.84,4948.29,1529.43,8951.76,10845.24,3636.2,473.03,4992.97,1533.95,9037.55,10990.72,3603.7,468.56,4942.08,1512.9,8940.98,10825.55,3611.45,469.78,4951.19,1513.52,8977.1,10957.06,14195678.0,,145501424.0,109209328.0,42859424.0,99251225.0
2015-11-05,3600.24,466.6,4980.04,1523.25,8990.16,10887.74,3628.68,471.31,5008.06,1535.05,9032.75,10963.9,3593.98,465.58,4935.22,1521.13,8946.76,10784.28,3628.51,470.01,4967.94,1530.42,8983.78,10847.5,18753186.0,,174744112.0,97492408.0,40152976.0,94791791.0
2015-11-06,3649.19,469.83,4984.15,1526.49,8970.27,10988.03,3659.73,472.49,5011.65,1536.58,9014.25,11055.45,3607.17,465.05,4930.92,1516.54,8917.24,10843.48,3610.27,466.54,4964.88,1523.56,8970.26,10872.98,14897753.0,,155526960.0,97864768.0,48865636.0,92252116.0
2015-11-09,3623.84,465.01,4911.17,1511.55,8876.67,10815.45,3659.29,471.99,4983.77,1537.25,8970.04,10995.48,3618.83,464.61,4906.48,1511.55,8876.67,10807.17,3652.0,470.9,4978.84,1530.36,8968.06,10993.24,16026950.0,,104465544.0,81729944.0,39246248.0,75764088.0
2015-11-10,3612.97,465.2,4912.16,1499.4,8849.77,10832.52,3633.44,467.83,4942.62,1517.85,8900.09,10863.56,3594.28,461.13,4873.45,1488.19,8806.38,10728.95,3624.76,467.13,4937.37,1515.54,8899.98,10846.96,21287504.0,,116286016.0,94427640.0,36445780.0,80064479.0
2015-11-11,3655.69,469.2,4952.51,1511.46,8884.55,10907.87,3671.3,472.07,4973.9,1518.3,8950.35,10994.54,3621.18,466.41,4917.09,1503.16,8851.6,10843.68,3625.9,466.43,4919.1,1504.44,8856.73,10843.68,20399024.0,,119667432.0,67901864.0,34372044.0,82513179.0
2015-11-12,3609.24,459.85,4856.65,1488.4,8816.94,10782.63,3666.06,470.15,4963.38,1512.61,8928.98,10957.61,3599.86,459.24,4851.04,1487.96,8755.12,10735.17,3651.38,466.96,4941.26,1511.84,8890.42,10895.74,20844316.0,,126391640.0,76357552.0,43216976.0,97216349.0
2015-11-13,3603.18,453.55,4807.95,1476.22,8749.84,10708.4,3620.35,459.16,4860.53,1485.56,8821.37,10811.78,3582.33,449.61,4762.33,1469.0,8699.77,10607.46,3602.47,457.6,4835.69,1481.76,8818.15,10764.57,16285388.0,,117564672.0,77237576.0,46060048.0,85245729.0
2015-11-16,3632.44,454.29,4804.31,1479.04,8727.09,10713.23,3638.53,455.84,4824.02,1485.68,8768.73,10763.65,3582.01,448.36,4751.03,1458.52,8694.96,10608.83,3585.08,448.36,4756.92,1476.22,8697.31,10609.14,14217729.0,,111969928.0,82938200.0,38697000.0,65211923.0
2015-11-17,3695.04,466.54,4937.31,1513.94,8952.58,10971.04,3695.04,466.83,4937.31,1514.33,8956.33,10971.04,3646.3,458.69,4840.75,1479.24,8781.67,10782.91,3651.48,459.66,4850.29,1479.24,8787.56,10810.92,18921460.0,,123050672.0,85093224.0,43817984.0,76119379.0
2015-11-18,3683.38,465.93,4906.72,1514.18,8990.96,10959.95,3692.52,466.43,4918.14,1515.21,8999.51,10989.55,3672.31,462.95,4879.36,1504.38,8904.03,10877.6,3674.62,464.09,4901.12,1513.94,8920.97,10901.74,18121254.0,,100363624.0,59042800.0,36505652.0,63453480.0
2015-11-19,3701.84,469.0,4915.1,1512.77,9008.65,11085.44,3726.4,472.54,4962.45,1530.91,9080.56,11150.74,3695.15,468.37,4901.07,1507.83,8987.23,11045.53,3696.61,470.12,4943.9,1514.18,9016.24,11061.88,14968045.0,,106803432.0,78421816.0,39758924.0,77557235.0
2015-11-20,3702.62,468.69,4910.97,1521.87,9015.83,11119.83,3714.82,470.96,4934.29,1525.48,9046.95,11164.3,3681.12,466.34,4879.49,1505.95,8973.7,11049.35,3706.18,470.91,4929.34,1512.77,9043.3,11123.81,15582400.0,,118279936.0,85492424.0,46746184.0,78613868.0
2015-11-23,3692.64,466.18,4889.12,1515.8,8924.41,11092.31,3716.35,467.96,4905.33,1521.87,8957.81,11126.34,3680.0,463.49,4860.73,1509.27,8901.11,11049.99,3697.44,467.96,4901.68,1521.87,8957.77,11105.92,13127735.0,,99346584.0,62435532.0,46891764.0,61688439.0
2015-11-24,3672.45,461.29,4820.28,1488.89,8808.53,10933.99,3681.9,463.76,4865.42,1515.8,8895.48,11064.96,3640.83,455.32,4773.98,1486.74,8761.52,10869.2,3680.7,463.76,4863.81,1515.8,8891.88,11064.78,18409388.0,,118792312.0,127445824.0,59809244.0,86968567.0
2015-11-25,3708.69,468.07,4892.99,1506.52,8934.48,11169.54,3727.99,469.44,4911.83,1508.38,8982.77,11186.68,3671.63,461.08,4821.51,1487.95,8804.75,10921.71,3677.4,462.42,4830.22,1488.89,8830.88,10958.4,19045282.0,,119792736.0,87817024.0,60092408.0,86833364.0
2015-11-26,3752.71,472.24,4946.02,1522.28,8968.25,11320.77,3752.71,472.49,4956.08,1524.62,8982.85,11366.37,3709.03,467.61,4883.27,1502.3,8935.05,11176.56,3712.09,468.32,4884.35,1505.39,8939.01,11180.94,17671720.0,,96150168.0,67053844.0,31557492.0,88740712.0
2015-11-27,3752.79,472.17,4930.14,1522.01,9002.96,11293.76,3772.05,474.87,4961.45,1527.62,9030.02,11354.01,3733.58,469.16,4908.9,1511.62,8903.74,11247.14,3744.28,470.34,4919.01,1519.6,8942.31,11277.91,13760857.0,,76025464.0,52167492.0,38283276.0,63973443.0
